new_cases,date,popluation,AgeGroup
0,206,2589000,1
2,206,2589000,2
4,206,2589000,3
5,206,2589000,4
3,206,2589000,5
59,206,7544000,1
28,206,7544000,2
42,206,7544000,3
18,206,7544000,4
24,206,7544000,5
105,206,5071000,1
47,206,5071000,2
75,206,5071000,3
32,206,5071000,4
23,206,5071000,5
57,206,1677000,1
39,206,1677000,2
46,206,1677000,3
10,206,1677000,4
17,206,1677000,5
1,206,2589000,1
0,206,2589000,2
4,206,2589000,3
2,206,2589000,4
0,206,2589000,5
3,206,2589000,1
4,206,2589000,2
7,206,2589000,3
7,206,2589000,4
6,206,2589000,5
0,206,2589000,1
2,206,2589000,2
4,206,2589000,3
5,206,2589000,4
3,206,2589000,5
59,206,7544000,1
28,206,7544000,2
42,206,7544000,3
18,206,7544000,4
24,206,7544000,5
105,206,5071000,1
47,206,5071000,2
75,206,5071000,3
32,206,5071000,4
23,206,5071000,5
57,206,1677000,1
39,206,1677000,2
46,206,1677000,3
10,206,1677000,4
17,206,1677000,5
1,206,2589000,1
0,206,2589000,2
4,206,2589000,3
2,206,2589000,4
0,206,2589000,5
3,206,2589000,1
4,206,2589000,2
7,206,2589000,3
7,206,2589000,4
6,206,2589000,5
0,206,2589000,1
2,206,2589000,2
4,206,2589000,3
5,206,2589000,4
3,206,2589000,5
59,206,7544000,1
28,206,7544000,2
42,206,7544000,3
18,206,7544000,4
24,206,7544000,5
105,206,5071000,1
47,206,5071000,2
75,206,5071000,3
32,206,5071000,4
23,206,5071000,5
57,206,1677000,1
39,206,1677000,2
46,206,1677000,3
10,206,1677000,4
17,206,1677000,5
3,206,2589000,1
4,206,2589000,2
7,206,2589000,3
7,206,2589000,4
6,206,2589000,5
0,206,2589000,1
2,206,2589000,2
4,206,2589000,3
5,206,2589000,4
3,206,2589000,5
59,206,7544000,1
28,206,7544000,2
42,206,7544000,3
18,206,7544000,4
24,206,7544000,5
105,206,5071000,1
47,206,5071000,2
75,206,5071000,3
32,206,5071000,4
23,206,5071000,5
57,206,1677000,1
39,206,1677000,2
46,206,1677000,3
10,206,1677000,4
17,206,1677000,5
0,206,2589000,1
2,206,2589000,2
4,206,2589000,3
5,206,2589000,4
3,206,2589000,5
59,206,7544000,1
28,206,7544000,2
42,206,7544000,3
18,206,7544000,4
24,206,7544000,5
105,206,5071000,1
47,206,5071000,2
75,206,5071000,3
32,206,5071000,4
23,206,5071000,5
57,206,1677000,1
39,206,1677000,2
46,206,1677000,3
10,206,1677000,4
17,206,1677000,5
3,206,2589000,1
4,206,2589000,2
7,206,2589000,3
7,206,2589000,4
6,206,2589000,5
0,206,2589000,1
2,206,2589000,2
4,206,2589000,3
5,206,2589000,4
3,206,2589000,5
54,199,7544000,1
16,199,7544000,2
35,199,7544000,3
12,199,7544000,4
24,199,7544000,5
43,199,5071000,1
35,199,5071000,2
50,199,5071000,3
36,199,5071000,4
16,199,5071000,5
54,199,1677000,1
30,199,1677000,2
38,199,1677000,3
11,199,1677000,4
13,199,1677000,5
1,199,2589000,1
0,199,2589000,2
1,199,2589000,3
1,199,2589000,4
0,199,2589000,5
9,199,2589000,1
3,199,2589000,2
6,199,2589000,3
5,199,2589000,4
9,199,2589000,5
0,199,2589000,1
1,199,2589000,2
7,199,2589000,3
6,199,2589000,4
5,199,2589000,5
54,199,7544000,1
16,199,7544000,2
35,199,7544000,3
12,199,7544000,4
24,199,7544000,5
0,199,245353,1
0,199,245353,2
1,199,245353,3
1,199,245353,4
0,199,245353,5
43,199,5071000,1
35,199,5071000,2
50,199,5071000,3
36,199,5071000,4
16,199,5071000,5
54,199,1677000,1
30,199,1677000,2
38,199,1677000,3
11,199,1677000,4
13,199,1677000,5
9,199,2589000,1
3,199,2589000,2
6,199,2589000,3
5,199,2589000,4
9,199,2589000,5
0,199,2589000,1
1,199,2589000,2
7,199,2589000,3
6,199,2589000,4
5,199,2589000,5
54,199,7544000,1
16,199,7544000,2
35,199,7544000,3
12,199,7544000,4
24,199,7544000,5
43,199,5071000,1
35,199,5071000,2
50,199,5071000,3
36,199,5071000,4
16,199,5071000,5
54,199,1677000,1
30,199,1677000,2
38,199,1677000,3
11,199,1677000,4
13,199,1677000,5
1,199,2589000,1
0,199,2589000,2
1,199,2589000,3
1,199,2589000,4
0,199,2589000,5
9,199,2589000,1
3,199,2589000,2
6,199,2589000,3
5,199,2589000,4
9,199,2589000,5
0,199,2589000,1
1,199,2589000,2
7,199,2589000,3
6,199,2589000,4
5,199,2589000,5
54,199,7544000,1
16,199,7544000,2
35,199,7544000,3
12,199,7544000,4
24,199,7544000,5
43,199,5071000,1
35,199,5071000,2
50,199,5071000,3
36,199,5071000,4
16,199,5071000,5
54,199,1677000,1
30,199,1677000,2
38,199,1677000,3
11,199,1677000,4
13,199,1677000,5
9,199,2589000,1
3,199,2589000,2
6,199,2589000,3
5,199,2589000,4
9,199,2589000,5
0,199,2589000,1
1,199,2589000,2
7,199,2589000,3
6,199,2589000,4
5,199,2589000,5
54,199,7544000,1
16,199,7544000,2
35,199,7544000,3
12,199,7544000,4
24,199,7544000,5
0,199,245353,1
0,199,245353,2
1,199,245353,3
1,199,245353,4
0,199,245353,5
43,199,5071000,1
35,199,5071000,2
50,199,5071000,3
36,199,5071000,4
16,199,5071000,5
54,199,1677000,1
30,199,1677000,2
38,199,1677000,3
11,199,1677000,4
13,199,1677000,5
9,199,2589000,1
3,199,2589000,2
6,199,2589000,3
5,199,2589000,4
9,199,2589000,5
0,199,2589000,1
1,199,2589000,2
7,199,2589000,3
6,199,2589000,4
5,199,2589000,5
54,199,7544000,1
16,199,7544000,2
35,199,7544000,3
12,199,7544000,4
24,199,7544000,5
43,199,5071000,1
35,199,5071000,2
50,199,5071000,3
36,199,5071000,4
16,199,5071000,5
54,199,1677000,1
30,199,1677000,2
38,199,1677000,3
11,199,1677000,4
13,199,1677000,5
9,199,2589000,1
3,199,2589000,2
6,199,2589000,3
5,199,2589000,4
9,199,2589000,5
54,199,7544000,1
16,199,7544000,2
35,199,7544000,3
12,199,7544000,4
24,199,7544000,5
43,199,5071000,1
35,199,5071000,2
50,199,5071000,3
36,199,5071000,4
16,199,5071000,5
54,199,1677000,1
30,199,1677000,2
38,199,1677000,3
11,199,1677000,4
13,199,1677000,5
9,199,2589000,1
3,199,2589000,2
6,199,2589000,3
5,199,2589000,4
9,199,2589000,5
0,199,2589000,1
1,199,2589000,2
7,199,2589000,3
6,199,2589000,4
5,199,2589000,5
28,192,7544000,1
18,192,7544000,2
13,192,7544000,3
13,192,7544000,4
13,192,7544000,5
50,192,5071000,1
34,192,5071000,2
37,192,5071000,3
25,192,5071000,4
20,192,5071000,5
35,192,1677000,1
31,192,1677000,2
27,192,1677000,3
14,192,1677000,4
5,192,1677000,5
3,192,2589000,1
3,192,2589000,2
7,192,2589000,3
2,192,2589000,4
15,192,2589000,5
1,192,2589000,1
0,192,2589000,2
3,192,2589000,3
1,192,2589000,4
1,192,2589000,5
28,192,7544000,1
18,192,7544000,2
13,192,7544000,3
13,192,7544000,4
13,192,7544000,5
0,192,245353,1
0,192,245353,2
0,192,245353,3
1,192,245353,4
0,192,245353,5
50,192,5071000,1
34,192,5071000,2
37,192,5071000,3
25,192,5071000,4
20,192,5071000,5
35,192,1677000,1
31,192,1677000,2
27,192,1677000,3
14,192,1677000,4
5,192,1677000,5
3,192,2589000,1
3,192,2589000,2
7,192,2589000,3
2,192,2589000,4
15,192,2589000,5
1,192,2589000,1
0,192,2589000,2
3,192,2589000,3
1,192,2589000,4
1,192,2589000,5
28,192,7544000,1
18,192,7544000,2
13,192,7544000,3
13,192,7544000,4
13,192,7544000,5
50,192,5071000,1
34,192,5071000,2
37,192,5071000,3
25,192,5071000,4
20,192,5071000,5
35,192,1677000,1
31,192,1677000,2
27,192,1677000,3
14,192,1677000,4
5,192,1677000,5
0,192,2589000,1
0,192,2589000,2
1,192,2589000,3
1,192,2589000,4
0,192,2589000,5
3,192,2589000,1
3,192,2589000,2
7,192,2589000,3
2,192,2589000,4
15,192,2589000,5
1,192,2589000,1
0,192,2589000,2
3,192,2589000,3
1,192,2589000,4
1,192,2589000,5
28,192,7544000,1
18,192,7544000,2
13,192,7544000,3
13,192,7544000,4
13,192,7544000,5
50,192,5071000,1
34,192,5071000,2
37,192,5071000,3
25,192,5071000,4
20,192,5071000,5
35,192,1677000,1
31,192,1677000,2
27,192,1677000,3
14,192,1677000,4
5,192,1677000,5
3,192,2589000,1
3,192,2589000,2
7,192,2589000,3
2,192,2589000,4
15,192,2589000,5
28,192,7544000,1
18,192,7544000,2
13,192,7544000,3
13,192,7544000,4
13,192,7544000,5
50,192,5071000,1
34,192,5071000,2
37,192,5071000,3
25,192,5071000,4
20,192,5071000,5
35,192,1677000,1
31,192,1677000,2
27,192,1677000,3
14,192,1677000,4
5,192,1677000,5
0,192,2589000,1
0,192,2589000,2
1,192,2589000,3
1,192,2589000,4
0,192,2589000,5
3,192,2589000,1
3,192,2589000,2
7,192,2589000,3
2,192,2589000,4
15,192,2589000,5
28,192,7544000,1
18,192,7544000,2
13,192,7544000,3
13,192,7544000,4
13,192,7544000,5
50,192,5071000,1
34,192,5071000,2
37,192,5071000,3
25,192,5071000,4
20,192,5071000,5
35,192,1677000,1
31,192,1677000,2
27,192,1677000,3
14,192,1677000,4
5,192,1677000,5
3,192,2589000,1
3,192,2589000,2
7,192,2589000,3
2,192,2589000,4
15,192,2589000,5
28,192,7544000,1
18,192,7544000,2
13,192,7544000,3
13,192,7544000,4
13,192,7544000,5
50,192,5071000,1
34,192,5071000,2
37,192,5071000,3
25,192,5071000,4
20,192,5071000,5
35,192,1677000,1
31,192,1677000,2
27,192,1677000,3
14,192,1677000,4
5,192,1677000,5
3,192,2589000,1
3,192,2589000,2
7,192,2589000,3
2,192,2589000,4
15,192,2589000,5
1,192,2589000,1
0,192,2589000,2
3,192,2589000,3
1,192,2589000,4
1,192,2589000,5
19,185,7544000,1
5,185,7544000,2
16,185,7544000,3
7,185,7544000,4
13,185,7544000,5
0,185,245353,1
0,185,245353,2
2,185,245353,3
0,185,245353,4
0,185,245353,5
26,185,5071000,1
28,185,5071000,2
25,185,5071000,3
14,185,5071000,4
17,185,5071000,5
27,185,1677000,1
31,185,1677000,2
19,185,1677000,3
10,185,1677000,4
7,185,1677000,5
5,185,2589000,1
3,185,2589000,2
7,185,2589000,3
4,185,2589000,4
8,185,2589000,5
0,185,2589000,1
0,185,2589000,2
5,185,2589000,3
1,185,2589000,4
7,185,2589000,5
19,185,7544000,1
5,185,7544000,2
16,185,7544000,3
7,185,7544000,4
13,185,7544000,5
26,185,5071000,1
28,185,5071000,2
25,185,5071000,3
14,185,5071000,4
17,185,5071000,5
27,185,1677000,1
31,185,1677000,2
19,185,1677000,3
10,185,1677000,4
7,185,1677000,5
0,185,2589000,1
3,185,2589000,2
4,185,2589000,3
2,185,2589000,4
1,185,2589000,5
5,185,2589000,1
3,185,2589000,2
7,185,2589000,3
4,185,2589000,4
8,185,2589000,5
0,185,2589000,1
0,185,2589000,2
5,185,2589000,3
1,185,2589000,4
7,185,2589000,5
19,185,7544000,1
5,185,7544000,2
16,185,7544000,3
7,185,7544000,4
13,185,7544000,5
26,185,5071000,1
28,185,5071000,2
25,185,5071000,3
14,185,5071000,4
17,185,5071000,5
27,185,1677000,1
31,185,1677000,2
19,185,1677000,3
10,185,1677000,4
7,185,1677000,5
0,185,2589000,1
3,185,2589000,2
4,185,2589000,3
2,185,2589000,4
1,185,2589000,5
5,185,2589000,1
3,185,2589000,2
7,185,2589000,3
4,185,2589000,4
8,185,2589000,5
0,185,2589000,1
0,185,2589000,2
5,185,2589000,3
1,185,2589000,4
7,185,2589000,5
19,185,7544000,1
5,185,7544000,2
16,185,7544000,3
7,185,7544000,4
13,185,7544000,5
26,185,5071000,1
28,185,5071000,2
25,185,5071000,3
14,185,5071000,4
17,185,5071000,5
